,LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_female,EDUCATION_graduate school,MARRIAGE_married,PAY_0_3 month delay,PAY_2_2 month delay,PAY_3_2 month delay,PAY_4_3 month delay,PAY_5_3 month delay,PAY_6_3 month delay
222,-0.7130840929677307,-0.40784274999265135,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,0,0,0,0,0
223,-0.7130840929677307,-1.442749605233978,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,1,1,0,0,0
224,-0.5820848529922494,0.05532892664191348,-0.5857043813405662,-0.5816849519123706,-0.5816849519123699,-0.5761951250630695,-0.5722947720050473,-0.5728156135650332,-0.5757433640792023,-0.5918041915936011,-0.5905933863109892,-0.5850520793841487,-0.5918041915935989,-0.5918041915936011,0,0,1,1,0,0,1,0,0
225,-0.7130840929677307,-0.7532155683610727,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,0,0,0,0,0
226,0.007133911953474762,0.3926950676113376,0.004715470919711935,0.007400073767522819,0.007400073767522505,0.011047482382620854,0.013622090072904054,0.013279455892751348,0.011346863383948613,0.0005595418001441277,0.0013960425120204895,0.005153137227851368,0.0005595418001435439,0.0005595418001443372,0,0,0,0,0,0,0,0,0
227,-0.7998315780341754,-0.06934526350016662,-0.8038949700962652,-0.7993822533974163,-0.7993822533974153,-0.7932115579802375,-0.7888212736280359,-0.7894079720066529,-0.7927034847331943,-0.7235026429672047,-0.8093640145640195,-0.8031633491970875,-0.7235026429672018,-0.7235026429672047,1,1,0,0,0,0,0,0,0
228,2.1225346261485534,1.6038998323097202,2.124428303319736,2.122320640086658,2.122320640086654,2.1193534378299552,2.117168382616402,2.1174655447920374,2.1191057474495305,2.127251255021157,2.1267439354011515,2.12409538927526,2.1272512550211458,2.1272512550211577,1,1,0,0,0,0,0,0,0
229,-0.7130840929677307,-1.0144550484379613,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,0,0,0,0,0,1,1
230,-0.4030217653080785,0.15785421347259213,-0.4062762842304952,-0.4026625074787358,-0.4026625074787354,-0.3977325899830554,-0.3942351298285752,-0.39470181431553575,-0.3973271371478728,-0.4117853506400586,-0.41068829620205255,-0.40568920986728135,-0.4117853506400572,-0.4117853506400585,0,0,0,0,0,0,0,0,0
231,-0.7130840929677307,-1.88510684933594,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,0,0,0,0,0
232,0.6366226551441687,0.7531183954282981,0.6354873893741309,0.6367459373227206,0.636745937322719,0.6384250081867511,0.6395832628431893,0.6394310155723351,0.6385615948417288,0.633408195356051,0.6338448097645363,0.6356957508255401,0.6334081953560474,0.6334081953560514,1,1,0,0,0,0,0,0,0
233,-0.36477081356189983,0.1797553760742354,-0.3679473602002599,-0.36442023782910293,-0.3644202378291026,-0.3596099265903265,-0.3561985312815472,-0.3566536468873175,-0.3592143659712545,-0.3733302335761655,-0.3722574782727514,-0.3673742195715325,-0.3733302335761642,-0.37333023357616535,0,0,0,0,1,1,0,0,0
234,-0.2040908235392408,0.2717551415093082,-0.2069398336000163,-0.20377671851168588,-0.20377671851168574,-0.19946883482800706,-0.19641897035485972,-0.19682548879822254,-0.19911482823866172,-0.2117926104825432,-0.21082192805641908,-0.2064252241245306,-0.21179261048254264,-0.21179261048254294,0,0,1,0,0,0,0,1,1
235,-0.915969337782936,-0.13584169938825782,-0.9202694697424522,-0.9154936525146968,-0.9154936525146952,-0.9089598078922132,-0.9043082129603652,-0.9049300368426079,-0.9084216998417056,-0.7235026429672047,-0.7222086196725355,-0.9194955431584658,-0.7235026429672018,-0.7235026429672047,0,0,1,1,0,0,1,0,0
236,0.12105695581667494,0.4579234343269812,0.11887074011407955,0.12129725968940495,0.12129725968940447,0.1245884442570074,0.1269067244902135,0.12659854597976694,0.12485836321050547,0.11509065247955524,0.11585478293004987,0.11926690749545645,0.11509065247955408,0.11509065247955555,1,1,0,0,0,0,0,0,0
237,-0.7130840929677307,-0.4772975523888197,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,1,0,0,1,0,0
238,-0.7130840929677307,-1.2783580379614925,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,0,0,0,0,0
239,0.8171779078511023,0.8564980439754868,0.8164106931963786,0.817260208091577,0.8172602080915748,0.8183747037763037,0.8191267081499299,0.8190290692527636,0.8184645963884372,0.8149271657968217,0.815249081454386,0.8165532835012796,0.8149271657968172,0.8149271657968222,1,1,0,0,0,0,0,0,0
240,-0.7130840929677307,-0.732680768684438,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,0,0,0,0,0
241,-0.7130840929677307,-1.5159061996041716,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,0,0,0,0,0
242,0.9188456709418484,0.9147094638003079,0.9182856999592752,0.9189048949111596,0.9189048949111576,0.91970148737947,0.9202247387432049,0.9201578489442545,0.9197650873259824,0.9171375828662316,0.9173949134992084,0.9183912555878588,0.9171375828662268,0.9171375828662324,0,0,1,0,0,0,0,0,0
243,-0.4604437761335919,0.12497637021399775,-0.4638153464007415,-0.4600714848130789,-0.4600714848130784,-0.4549620153986824,-0.4513353554131934,-0.4518194070084384,-0.4545417124508972,-0.4695138527435354,-0.4683803206466503,-0.4632073548311312,-0.4695138527435337,-0.4695138527435352,0,0,0,0,0,0,0,0,0
244,0.9730280284527164,0.9457323944154784,0.9725785049747896,0.9730749542585172,0.9730749542585154,0.973702124825509,0.9741034655954935,0.9740529630817748,0.9737517124778062,0.9716091399324238,0.9718320509147108,0.9726643235105956,0.9716091399324184,0.9716091399324248,1,1,0,1,0,0,1,0,0
245,-0.7130840929677307,-1.9054933658424198,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,1,1,0,0,0
246,-0.3549387283063541,0.1853848856175229,-0.35809523282525263,-0.35459038423341266,-0.35459038423341216,-0.3498108167764584,-0.3464215437120105,-0.3468736856342256,-0.3494177988682921,-0.3634456693438008,-0.36237915992845066,-0.3575256737457194,-0.3634456693437996,-0.3634456693438006,0,0,1,0,0,0,0,0,0
247,-0.2598630190666952,0.2398219250235392,-0.2628257174221043,-0.25953625501853983,-0.2595362550185396,-0.255053978195819,-0.2518786259848941,-0.2523020125550441,-0.254685548158535,-0.267862491361595,-0.2668563793311408,-0.2622907917210414,-0.26786249136159423,-0.26786249136159485,1,0,0,0,0,0,0,0,0
248,0.2554054990398371,0.5348467305092358,0.2534931448307889,0.25561530884719585,0.2556153088471952,0.2584864012173006,0.2605023965107917,0.2602348512986996,0.2587215758111679,0.2501562840824693,0.2508350688569743,0.25384037285655564,0.2501562840824675,0.2501562840824697,1,0,0,0,0,0,0,0,0
249,0.7269549923672551,0.804839545240131,0.7260038636797194,0.7270577711586442,0.7270577711586429,0.7284543833585262,0.7294093897738099,0.7292844632369315,0.7285676088431076,0.7242226834665565,0.7246019137441903,0.7261793196282598,0.7242226834665524,0.7242226834665569,0,0,0,1,0,0,1,0,0
250,0.5043553381951766,0.6773867369167578,0.5029504533872385,0.5045086420480445,0.5045086420480434,0.5066012973581822,0.5080571541841041,0.5078649030752981,0.506772090139384,0.5004348986194883,0.5009555365931387,0.5032069960626825,0.5004348986194855,0.5004348986194889,1,0,0,0,0,0,0,1,1
251,0.17940165099937594,0.4913295745092927,0.17733436747855155,0.17962871195256044,0.17962871195255992,0.18273745947526734,0.18492446383273373,0.18463393149358068,0.1829922896974452,0.17374676378878756,0.17447383043991896,0.17770928154584706,0.1737467637887862,0.1737467637887879,0,0,0,0,1,1,0,0,0
252,-0.7130840929677307,-0.8824434851275409,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,0,0,0,0,0,0
253,-0.2801445772245998,0.22820941127542446,-0.2831486183268325,-0.2798132097237723,-0.27981320972377205,-0.2752675148383704,-0.2720465290132804,-0.27247604967751105,-0.2748938397144364,-0.2882523027936281,-0.2872333067880329,-0.2826063046306101,-0.28825230279362724,-0.2882523027936279,0,0,1,0,0,0,0,0,0
254,2.898085294788348,2.047953130967588,2.901559885747949,2.897695276354083,2.897695276354078,2.892303017771176,2.8883729694115012,2.8889046944707517,2.891854759444893,2.9069414428477502,2.905941450255701,2.900944460638926,2.9069414428477347,2.9069414428477507,0,0,0,0,0,0,0,0,0
255,-0.7130840929677307,-1.4416844931253672,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,0,0,0,0,0
256,-0.7130840929677307,-0.5113758441970447,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,1,0,0,1,1,1
257,-0.7130840929677307,-1.3742445399778125,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,0,0,0,0,0,0
258,-0.7130840929677307,-0.8925823448049519,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,0,0,0,0,0
259,-0.23090520225822025,0.2564021622610187,-0.23380887183095125,-0.2305850109762265,-0.2305850109762263,-0.2261932818632609,-0.2230830848947988,-0.22349771326346884,-0.2258323407110603,-0.2387501115527468,-0.23776239514007466,-0.2332844946394627,-0.23875011155274625,-0.2387501115527466,1,1,0,0,0,0,0,0,0
260,0.3631189421164551,0.5965196961090933,0.3614261553376773,0.36330430342072106,0.3633043034207202,0.36583858843946543,0.3676122279108109,0.3673772602940119,0.366045906872681,0.3584446500910392,0.3590550092883701,0.3617341464177484,0.3584446500910368,0.3584446500910396,0,0,0,0,0,0,0,0,0
261,-0.7130840929677307,-1.3831749238937132,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,0,1,0,0,1,0,0
262,-0.1981416999674603,0.2751614024449168,-0.2009785830946079,-0.1978289452557238,-0.19782894525572367,-0.1935396637863638,-0.1905031848730232,-0.19090790402249536,-0.19318719572124735,-0.20581173332951286,-0.20484483011796448,-0.20046614071574315,-0.2058117333295124,-0.20581173332951266,1,1,0,0,0,0,0,0,0
263,-0.7130840929677307,-1.936729972090608,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,0,0,0,0,0,0
264,-0.7130840929677307,-1.7238089040861315,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,0,0,0,0,0
265,-0.36628854466579996,0.17888637611019112,-0.3694681851085061,-0.3659376244425429,-0.3659376244425424,-0.3611225674359349,-0.35770775722406656,-0.35816333186288096,-0.36072661431096703,-0.3748560656040658,-0.3737823461533383,-0.3688944916134771,-0.3748560656040646,-0.3748560656040657,0,0,0,0,0,0,0,0,0
266,-0.34629157008106604,0.19033594721700586,-0.3494304478835913,-0.3459451887164788,-0.3459451887164784,-0.34119265991296904,-0.3378228430007064,-0.3382723696168553,-0.3408018782774705,-0.35475235671644395,-0.3536913404575244,-0.34886403871801525,-0.3547523567164429,-0.3547523567164439,0,0,0,0,0,0,0,0,0
267,2.4507112510831632,1.791802336604127,2.4532738967336143,2.4504227763873465,2.450422776387342,2.4464294041683305,2.443505949796109,2.4439023679695704,2.446096842851418,2.457179530093543,2.456463734406532,2.4528214372726755,2.45717953009353,2.4571795300935437,0,0,0,0,0,0,0,0,0
268,-0.3869750487968864,0.16704200440302824,-0.3901968574446337,-0.3866194332074263,-0.3866194332074258,-0.3817396919193927,-0.3782783369627569,-0.3787401681703001,-0.3813383889832413,-0.3956529844175464,-0.3945661237474459,-0.3896156284441374,-0.3956529844175451,-0.3956529844175463,1,0,0,0,0,0,0,0,0
269,-0.7130840929677307,-1.2729597992663828,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,0,0,0,0,0,0,0
270,1.7697338021555242,1.401898369351687,1.7709083158861108,1.7695998938609918,1.769599893860989,1.7677358585599898,1.7663446070844866,1.7665350657500047,1.7675794072686746,1.7725673486724665,1.7722841477819318,1.7707039171539023,1.7725673486724571,1.7725673486724676,1,1,0,0,0,0,0,0,0
271,-0.7130840929677307,-0.26234348054795154,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,0,0,0,0,0,0,0
272,1.1445222792759109,1.043924028899476,1.144422336601307,1.1445302797850925,1.1445302797850905,1.1446212078669913,1.144636685656791,1.144638051044969,1.144626444774708,1.1440187451875254,1.1441327134718589,1.1444456846560436,1.1440187451875194,1.1440187451875266,1,1,0,0,1,1,0,0,0
273,-0.7130840929677307,-0.9481143502252152,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,0,0,0,0,0
274,-0.7130840929677307,-1.7743044141829525,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,1,0,0,1,0,0
275,-0.3186603345834694,0.20615663020373992,-0.3217428877602089,-0.31832022488124145,-0.3183202248812412,-0.3136540957227245,-0.31034644923789073,-0.3107876188729445,-0.3132704599003486,-0.32697363887614284,-0.3259301755166846,-0.3211865438683419,-0.3269736388761418,-0.3269736388761427,1,0,0,0,0,0,0,0,0
276,-0.7130840929677307,-0.25015330086342635,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,0,0,0,0,0,0
277,-0.7130840929677307,-0.6960326776223579,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,0,1,0,0,1,0,0
278,-0.7752625914527321,-0.055277917577681315,-0.7792759011008356,-0.7748188434174378,-0.7748188434174367,-0.7687249723506809,-0.7643899683494937,-0.7649692359146603,-0.7682232529775621,-0.7235026429672047,-0.7846794980509574,-0.7785532299851278,-0.7235026429672018,-0.7235026429672047,0,0,1,0,1,1,0,1,1
279,1.6020966151422862,1.305915155254907,1.6029294104641123,1.6020007566785657,1.6020007566785626,1.6006609032747778,1.5996468363652894,1.5997865936858442,1.6005478052389084,1.6040353943924048,1.6038586859781072,1.6027860771942597,1.6040353943923968,1.6040353943924055,1,0,0,1,0,0,1,0,0
280,-0.7130840929677307,-0.2093706090620636,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-1.0320087222773158,-1.0326693864364678,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,0,0,0,0,0
281,2.7260682598120693,1.9494621684873028,2.729192204304027,2.7257172853345426,2.7257172853345373,2.7208629039216925,2.717319894809339,2.717799593852256,2.720459131539079,2.7340062630673545,2.7331155452748654,2.7286394401114813,2.7340062630673403,2.734006263067356,0,0,1,0,0,0,0,0,0
282,0.1092393754671164,0.451157099452202,0.10702907033171406,0.10948236166195452,0.10948236166195402,0.11281049842255456,0.115155368274657,0.11484361557384945,0.11308347356298105,0.10320999552832928,0.10398163316393597,0.1074295425217129,0.10320999552832827,0.10320999552832964,1,1,0,0,0,0,0,0,0
283,1.2041075975899758,1.0780405066730627,1.2041291160334122,1.2041020735863623,1.2041020735863601,1.2040066853397873,1.2038880958451763,1.2039074826272491,1.2039965126741767,1.2039221014820685,1.2039982178541402,1.2041307588503238,1.203922101482062,1.2039221014820694,0,0,1,0,0,0,0,1,1
284,-0.7130840929677307,-1.5060355280642732,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,0,0,0,0,0,0
285,1.4759008470925832,1.2336598541571515,1.4764763998668662,1.4758336321995942,1.4758336321995913,1.4748883782178994,1.4741582524604466,1.4742598422640996,1.4748079161231709,1.4771660535843285,1.4770695117492343,1.47637903612836,1.4771660535843207,1.4771660535843292,1,0,0,0,0,0,0,0,0
286,-0.7130840929677307,-0.7817741913446717,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,1,0,0,1,0,0
287,-0.7130840929677307,-1.314350671622642,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,0,0,0,0,0
288,-0.3058845381802995,0.2134716062139586,-0.3089410486579497,-0.30554732829344233,-0.3055473282934421,-0.3009211475575655,-0.2976422466828659,-0.2980795523180985,-0.3005408157298156,-0.31412965137150645,-0.3130943039093565,-0.3083893586255768,-0.3141296513715055,-0.31412965137150634,0,0,1,0,0,0,0,1,1
289,-0.7130840929677307,-1.7312179795648774,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,0,0,0,0,0
290,-0.7130840929677307,-2.100991252083624,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,0,0,0,0,0
291,-0.7130840929677307,-0.2549027641958935,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,0,0,0,0,0,0,0
292,-0.7130840929677307,-1.4018556233458657,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,0,0,0,0,0,0
293,0.42118203855794345,0.6297646026609152,0.419607609938696,0.42135422085917695,0.4213542208591761,0.4237069493593879,0.4253499465536653,0.4251325399394979,0.4238992518865458,0.4168176596194262,0.41739113390459537,0.4198944502831029,0.4168176596194236,0.4168176596194266,0,0,0,0,0,0,0,0,0
294,0.2421850460016092,0.5272771595981919,0.2402457426874381,0.2423978565512873,0.2423978565512868,0.2453102877333767,0.2473560291168053,0.2470844854198783,0.2455488813161206,0.2368652665779559,0.23755244972042525,0.2405977865484723,0.2368652665779543,0.2368652665779564,0,0,0,0,0,0,0,0,0
295,-0.7130840929677307,-0.4131380712217176,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,0,0,0,1,1
296,-0.9637417678290241,-0.1631945288095425,-0.7169706554546585,-0.9632552393051022,-0.9632552393051008,-0.9565720158755516,-0.95181293272098,-0.9524492052258624,-0.9560215532252088,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,0,0,0,0,1,1
297,-0.7130840929677307,-0.686432002090606,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,0,0,0,0,0
298,-0.7130840929677307,-1.3958431360958108,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,0,0,0,0,0,0
299,1.8831515323596024,1.4668374110673497,1.884557241369596,1.8829918808184665,1.8829918808184634,1.8807732015267395,1.8791267595525918,1.879351521057273,1.8805874188685767,1.8865904485697025,1.8862351984211616,1.8843115277820284,1.8865904485696925,1.886590448569704,0,0,1,1,0,0,1,0,0
300,-0.7130840929677307,-1.3426541320859358,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,0,0,0,0,0
301,-0.3252926156543036,0.20235921708011334,-0.3283886883404929,-0.3249510005750341,-0.3249510005750338,-0.3202641330485181,-0.3169415638958568,-0.3173847394436584,-0.3198787820280973,-0.3336413198967869,-0.3325936433430672,-0.32782992849714604,-0.3336413198967859,-0.3336413198967868,0,0,1,0,0,0,0,0,0
302,1.122029771185715,1.0310456022325802,1.1218839788746997,1.1220428769829451,1.1220428769829431,1.122204136509638,1.122270222562758,1.1222647851619358,1.1222151902857134,1.1214061828280686,1.1215344396060591,1.1219155203108129,1.1214061828280626,1.1214061828280693,1,1,0,0,0,0,0,1,1
303,-0.7130840929677307,-0.4823601124900681,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,1,0,0,1,1,0,0,0
304,-0.7130840929677307,-1.5331527832810508,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,0,0,0,0,0,0
305,-0.7130840929677307,-0.519069160512047,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,0,0,0,0,0,0,0
306,0.27680300958252746,0.5470981997217024,0.2749342729226901,0.27700796264139016,0.2770079626413895,0.2798121474960934,0.2817799982765941,0.2815189246749049,0.28004178840285354,0.27166800432031285,0.2723331962045793,0.27527370644356297,0.27166800432031096,0.2716680043203133,0,0,0,0,0,0,0,0,0
307,-0.7130840929677307,-0.6196129909172808,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,0,0,0,0,0
308,-0.7130840929677307,-0.682192583853208,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,0,0,1,0,1,1,0,0,0
309,-0.7130840929677307,-2.4635065589674694,-0.7169706554546585,-0.7126544580381835,-0.7126544580381825,-0.7067550118713105,-0.7025599098237668,-0.7031203716957746,-0.7062693727031633,-0.7235026429672047,-0.7222086196725355,-0.7162706341986043,-0.7235026429672018,-0.7235026429672047,1,0,0,0,0,0,0,0,0
